protocolType,SETS_setName,OBS_observationRefCd,OBS_descriptorAbbreviation,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,139.195924,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,12.0,MX8438,MX8438
FTN,FTNME1HTW,SMUTP,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8438,MX8438
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8438,MX8438
FTN,FTNME1HTW,LDSR,SETOTU,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8438,MX8438
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MY8509,MY8509
FTN,FTNME1HTW,LDSR,SETOTU,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,141.027696,MY8509,MY8509
FTN,FTNME1HTW,SDP,FUSASP,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,9.0,MY8509,MY8509
FTN,FTNME1HTW,SMUTP,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,112.871795,P3270W,P3270W
FTN,FTNME1HTW,SMUTP,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,14.0,P3270W,P3270W
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,P3270W,P3270W
FTN,FTNME1HTW,LDSR,SETOTU,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,10.0,P3274W,P3274W
FTN,FTNME1HTW,SMUTP,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,115.798817,P3274W,P3274W
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,P3274W,P3274W
FTN,FTNME1HTW,LDSR,SETOTU,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,IIBANA_AHOME_JUANJRIOS1_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,169.701512,DK4050,DK4050
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,161.215779,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,171.323077,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,175.301512,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,173.274162,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,160.544379,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,163.408284,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,181.429323,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,158.745562,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.330966,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,181.32071,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,162.235897,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,178.592505,P3270W,P3270W
FTN,FTNME1HTW,YLD,N/A,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,IIBANA_GUASAVE_MACOCHIN_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,143.829586,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,160.211637,DK4050,DK4050
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,DK4050,DK4050
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,156.422682,DK5021,DK5021
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,166.115976,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,151.656805,CALAMAR,CALAMAR
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,CALAMAR,CALAMAR
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,163.583826,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,153.558185,VX8614,VX8614
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.099014,VY8502,VY8502
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,150.381065,VY8503,VY8503
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,144.166667,MX8432,MX8432
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8432,MX8432
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,159.666272,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,162.476134,MX8438,MX8438
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,160.492308,MY8509,MY8509
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,146.873373,P3270W,P3270W
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,P3270W,P3270W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,148.700592,P3274W,P3274W
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,IIBANA_AHOME_BACAPOROBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,137.770414,DK4050,DK4050
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,149.528994,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,128.422091,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,129.969231,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,130.113018,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,131.715976,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,123.503748,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,138.003156,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,136.597633,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,133.224852,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,143.007101,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,151.473964,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,128.318343,P3270W,P3270W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,IIBANA_AHOME_BACHOMOBAMPO_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,134.93215,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,151.709467,DK4050,DK4050
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,146.566864,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,151.28501,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,165.162722,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.495266,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,160.226824,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,164.080868,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,162.718935,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.6643,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,149.129487,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,159.895118,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,164.654832,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,145.398619,P3270W,P3270W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_SANMIGUEL_FTNC_W23,IIBANA_AHOME_SANMIGUEL_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,137.139398,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,122.814103,DK4050,DK4050
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,DK4050,DK4050
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,111.080621,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,120.883383,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,134.815582,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,139.89645,MX8639,MX8639
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,116.820513,VX8614,VX8614
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VX8614,VX8614
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.903107,VY8502,VY8502
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,116.501479,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,126.742973,MX8432,MX8432
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8432,MX8432
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,98.449704,MX8436,MX8436
FTN,FTNME1HTW,LDSR,PUCCSO,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,IIBANA_AHOME_LASLILAS_FTNC_W23,IIBANA_AHOME_LASLILAS_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,128.341346,MX8438,MX8438
